,股票名称,股票代码,识别日期,最新日期,形态识别,左底id,左底价格,右底id,右底价格,中顶id,中顶价格,收盘价格,颈线价格,首次突破,突破幅度,当日涨幅,突破放量,当前成交量-手,平均成交量-手,最大盈利id,最大盈利价格,最大盈利比例%,最大亏损id,最大亏损价格,最大亏损比例%
896,广州酒家,sh.603043,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-25 00:00:00,21.92,2022-06-22 00:00:00,22.35,2022-06-06 00:00:00,23.48,,,,False,,,,,,,,,,
897,蓝天燃气,sh.605368,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,12.68,2022-07-06 00:00:00,12.51,2022-06-10 00:00:00,13.85,,,,False,,,,,,,,,,
898,祥源文化,sh.600576,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-14 00:00:00,5.12,2022-07-15 00:00:00,5.08,2022-06-30 00:00:00,5.8,,,,False,,,,,,,,,,
899,中国建筑,sh.601668,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-06 00:00:00,5.31,2022-07-15 00:00:00,5.28,2022-07-12 00:00:00,5.57,,,,False,,,,,,,,,,
900,粤桂股份,sz.000833,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,7.61,2022-07-15 00:00:00,7.74,2022-06-13 00:00:00,11.93,,,,False,,,,,,,,,,
901,新农股份,sz.002942,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-26 00:00:00,16.16,2022-07-11 00:00:00,16.27,2022-06-14 00:00:00,17.85,,,,False,,,,,,,,,,
902,长阳科技,sh.688299,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-27 00:00:00,16.14,2022-07-12 00:00:00,15.97,2022-06-10 00:00:00,18.99,,,,False,,,,,,,,,,
903,西麦食品,sz.002956,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-20 00:00:00,13.19,2022-06-14 00:00:00,13.36,2022-05-25 00:00:00,15.25,,,,False,,,,,,,,,,
904,慧辰股份,sh.688500,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-27 00:00:00,20.07,2022-07-15 00:00:00,20.33,2022-06-06 00:00:00,24.74,,,,False,,,,,,,,,,
905,掌阅科技,sh.603533,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,14.61,2022-07-15 00:00:00,14.67,2022-06-09 00:00:00,17.0,,,,False,,,,,,,,,,
906,申万宏源,sz.000166,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,3.97,2022-07-15 00:00:00,4.04,2022-06-15 00:00:00,4.46,,,,False,,,,,,,,,,
907,锋尚文化,sz.300860,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,39.95,2022-07-15 00:00:00,40.46,2022-06-16 00:00:00,48.27,,,,False,,,,,,,,,,
908,中国平安,sh.601318,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,43.14,2022-07-15 00:00:00,42.71,2022-06-15 00:00:00,47.65,,,,False,,,,,,,,,,
909,美瑞新材,sz.300848,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,17.63,2022-07-12 00:00:00,17.44,2022-06-28 00:00:00,19.95,,,,False,,,,,,,,,,
910,朝阳科技,sz.002981,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-27 00:00:00,20.75,2022-06-13 00:00:00,21.05,2022-06-06 00:00:00,21.75,24.03,21.75,,True,,,,,,,,,,
911,金利华电,sz.300069,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,17.82,2022-07-12 00:00:00,18.06,2022-06-07 00:00:00,20.09,,,,False,,,,,,,,,,
912,河化股份,sz.000953,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-02 00:00:00,5.8,2022-07-07 00:00:00,5.85,2022-06-07 00:00:00,7.02,,,,False,,,,,,,,,,
913,御银股份,sz.002177,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-23 00:00:00,2.26,2022-06-27 00:00:00,2.24,2022-06-23 00:00:00,2.26,2.35,2.26,,True,,,,,,,,,,
914,深振业A,sz.000006,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,4.15,2022-07-15 00:00:00,4.15,2022-06-29 00:00:00,4.78,,,,False,,,,,,,,,,
915,迪生力,sh.603335,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,5.63,2022-07-12 00:00:00,5.54,2022-06-28 00:00:00,6.61,,,,False,,,,,,,,,,
916,姚记科技,sz.002605,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,14.48,2022-07-15 00:00:00,14.2,2022-06-21 00:00:00,17.79,,,,False,,,,,,,,,,
917,龙马环卫,sh.603686,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-20 00:00:00,9.69,2022-07-15 00:00:00,9.6,2022-06-20 00:00:00,10.46,,,,False,,,,,,,,,,
918,博思软件,sz.300525,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,19.12,2022-06-14 00:00:00,19.47,2022-06-07 00:00:00,20.46,21.44,20.46,,True,,,,,,,,,,
919,瑞丰高材,sz.300243,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-22 00:00:00,9.65,2022-07-15 00:00:00,9.51,2022-06-24 00:00:00,10.59,,,,False,,,,,,,,,,
920,开山股份,sz.300257,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,13.62,2022-06-22 00:00:00,13.77,2022-06-14 00:00:00,14.74,,,,False,,,,,,,,,,
921,亚厦股份,sz.002375,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,4.73,2022-07-15 00:00:00,4.72,2022-07-08 00:00:00,5.12,,,,False,,,,,,,,,,
922,新澳股份,sh.603889,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,6.05,2022-07-15 00:00:00,6.04,2022-07-06 00:00:00,6.95,,,,False,,,,,,,,,,
923,国旅联合,sh.600358,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,5.89,2022-07-12 00:00:00,6.0,2022-06-28 00:00:00,7.27,,,,False,,,,,,,,,,
924,神剑股份,sz.002361,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,3.73,2022-06-16 00:00:00,3.8,2022-05-30 00:00:00,3.9,4.35,3.9,,True,,,,,,,,,,
925,华体科技,sh.603679,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,10.05,2022-06-14 00:00:00,10.18,2022-06-06 00:00:00,10.95,,,,False,,,,,,,,,,
926,精华制药,sz.002349,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-02 00:00:00,14.07,2022-07-15 00:00:00,14.14,2022-06-08 00:00:00,16.3,,,,False,,,,,,,,,,
927,真爱美家,sz.003041,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,15.22,2022-07-15 00:00:00,14.95,2022-07-06 00:00:00,16.22,,,,False,,,,,,,,,,
928,华培动力,sh.603121,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,6.53,2022-06-16 00:00:00,6.62,2022-06-14 00:00:00,6.81,,,,False,,,,,,,,,,
929,四维图新,sz.002405,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,12.58,2022-07-13 00:00:00,12.79,2022-06-29 00:00:00,15.25,,,,False,,,,,,,,,,
930,中公高科,sh.603860,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,21.05,2022-06-22 00:00:00,21.1,2022-05-30 00:00:00,24.41,,,,False,,,,,,,,,,
931,瑞丰光电,sz.300241,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-27 00:00:00,5.09,2022-07-15 00:00:00,5.14,2022-06-28 00:00:00,5.76,,,,False,,,,,,,,,,
932,冰川网络,sz.300533,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-26 00:00:00,24.83,2022-06-14 00:00:00,25.04,2022-06-06 00:00:00,27.17,,,,False,,,,,,,,,,
933,常山药业,sz.300255,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-14 00:00:00,6.07,2022-07-15 00:00:00,6.0,2022-07-04 00:00:00,6.32,,,,False,,,,,,,,,,
934,抚顺特钢,sh.600399,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,15.32,2022-06-22 00:00:00,15.5,2022-06-20 00:00:00,17.1,19.8,17.1,,True,,,,,,,,,,
935,国联水产,sz.300094,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-07 00:00:00,5.1,2022-07-15 00:00:00,5.04,2022-06-20 00:00:00,5.8,,,,False,,,,,,,,,,
936,赛科希德,sh.688338,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-27 00:00:00,31.37,2022-07-15 00:00:00,31.68,2022-06-06 00:00:00,35.5,,,,False,,,,,,,,,,
937,云赛智联,sh.600602,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,6.57,2022-06-22 00:00:00,6.66,2022-06-06 00:00:00,7.28,,,,False,,,,,,,,,,
938,广发证券,sz.000776,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,16.52,2022-07-15 00:00:00,16.46,2022-06-15 00:00:00,20.0,,,,False,,,,,,,,,,
939,中公教育,sz.002607,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,5.03,2022-07-15 00:00:00,5.03,2022-06-16 00:00:00,6.7,,,,False,,,,,,,,,,
940,桂发祥,sz.002820,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,7.77,2022-07-15 00:00:00,7.88,2022-06-30 00:00:00,8.64,,,,False,,,,,,,,,,
941,耀皮玻璃,sh.600819,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,4.74,2022-07-15 00:00:00,4.72,2022-06-24 00:00:00,5.44,,,,False,,,,,,,,,,
942,安达维尔,sz.300719,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,9.4,2022-06-22 00:00:00,9.54,2022-06-06 00:00:00,10.27,10.79,10.27,,True,,,,,,,,,,
943,中环环保,sz.300692,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,6.94,2022-06-14 00:00:00,6.97,2022-06-06 00:00:00,7.25,7.61,7.25,,True,,,,,,,,,,
944,七匹狼,sz.002029,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,5.17,2022-07-15 00:00:00,5.23,2022-07-08 00:00:00,5.6,,,,False,,,,,,,,,,
945,智动力,sz.300686,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,10.85,2022-07-13 00:00:00,11.03,2022-07-01 00:00:00,12.15,,,,False,,,,,,,,,,
946,新和成,sz.002001,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-30 00:00:00,20.28,2022-07-15 00:00:00,20.61,2022-06-20 00:00:00,23.46,,,,False,,,,,,,,,,
947,贵绳股份,sh.600992,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-20 00:00:00,12.25,2022-07-01 00:00:00,12.08,2022-06-21 00:00:00,14.28,16.8,14.28,,True,,,,,,,,,,
948,昂利康,sz.002940,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,37.35,2022-06-29 00:00:00,36.93,2022-06-16 00:00:00,39.82,42.72,39.82,,True,,,,,,,,,,
949,爱克股份,sz.300889,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,13.24,2022-07-15 00:00:00,13.35,2022-06-28 00:00:00,14.64,,,,False,,,,,,,,,,
950,先河环保,sz.300137,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,5.45,2022-07-12 00:00:00,5.47,2022-06-20 00:00:00,6.2,,,,False,,,,,,,,,,
951,鲁抗医药,sh.600789,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-02 00:00:00,6.34,2022-06-14 00:00:00,6.35,2022-06-07 00:00:00,6.46,,,,False,,,,,,,,,,
952,有研新材,sh.600206,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,16.1,2022-07-14 00:00:00,16.17,2022-06-30 00:00:00,19.34,,,,False,,,,,,,,,,
953,海南橡胶,sh.601118,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,4.45,2022-07-15 00:00:00,4.45,2022-06-10 00:00:00,4.85,,,,False,,,,,,,,,,
954,格科微,sh.688728,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-27 00:00:00,17.85,2022-07-15 00:00:00,18.14,2022-06-06 00:00:00,21.7,,,,False,,,,,,,,,,
955,三鑫医疗,sz.300453,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,9.25,2022-06-14 00:00:00,9.39,2022-06-13 00:00:00,9.42,,,,False,,,,,,,,,,
956,江苏博云,sz.301003,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,26.6,2022-06-15 00:00:00,27.0,2022-06-14 00:00:00,27.36,28.83,27.36,,True,,,,,,,,,,
957,亚翔集成,sh.603929,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,10.06,2022-06-22 00:00:00,10.2,2022-06-07 00:00:00,10.78,,,,False,,,,,,,,,,
958,国茂股份,sh.603915,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-10 00:00:00,17.78,2022-06-13 00:00:00,18.12,2022-06-13 00:00:00,18.12,18.83,18.12,,True,,,,,,,,,,
959,申联生物,sh.688098,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,7.89,2022-07-15 00:00:00,7.83,2022-06-02 00:00:00,9.12,,,,False,,,,,,,,,,
960,朗迪集团,sh.603726,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,11.59,2022-06-23 00:00:00,11.77,2022-06-21 00:00:00,12.23,,,,False,,,,,,,,,,
961,淮河能源,sh.600575,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-24 00:00:00,3.13,2022-07-12 00:00:00,3.11,2022-07-05 00:00:00,3.24,,,,False,,,,,,,,,,
962,鸿合科技,sz.002955,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-20 00:00:00,19.5,2022-06-13 00:00:00,19.78,2022-05-23 00:00:00,20.99,,,,False,,,,,,,,,,
963,南京聚隆,sz.300644,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-26 00:00:00,14.61,2022-06-15 00:00:00,14.75,2022-06-06 00:00:00,15.32,,,,False,,,,,,,,,,
964,广深铁路,sh.601333,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,2.04,2022-07-15 00:00:00,2.05,2022-06-07 00:00:00,2.29,,,,False,,,,,,,,,,
965,西大门,sh.605155,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,13.51,2022-06-14 00:00:00,13.74,2022-06-06 00:00:00,14.03,,,,False,,,,,,,,,,
966,众兴菌业,sz.002772,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,6.59,2022-07-15 00:00:00,6.61,2022-06-28 00:00:00,7.09,,,,False,,,,,,,,,,
967,卡倍亿,sz.300863,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-26 00:00:00,68.6,2022-07-12 00:00:00,68.55,2022-06-27 00:00:00,79.93,,,,False,,,,,,,,,,
968,航民股份,sh.600987,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,5.0,2022-06-17 00:00:00,5.02,2022-06-13 00:00:00,5.09,,,,False,,,,,,,,,,
969,金春股份,sz.300877,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,15.52,2022-07-15 00:00:00,15.48,2022-07-05 00:00:00,17.12,,,,False,,,,,,,,,,
970,神马电力,sh.603530,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-27 00:00:00,11.15,2022-06-15 00:00:00,11.24,2022-06-06 00:00:00,11.96,14.98,11.96,,True,,,,,,,,,,
971,锦泓集团,sh.603518,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-30 00:00:00,7.43,2022-07-15 00:00:00,7.31,2022-06-16 00:00:00,8.51,,,,False,,,,,,,,,,
972,赛意信息,sz.300687,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,21.59,2022-07-15 00:00:00,21.75,2022-06-06 00:00:00,25.64,,,,False,,,,,,,,,,
973,红墙股份,sz.002809,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,8.89,2022-07-15 00:00:00,9.06,2022-06-30 00:00:00,10.0,,,,False,,,,,,,,,,
974,北大医药,sz.000788,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-14 00:00:00,7.67,2022-07-07 00:00:00,7.61,2022-06-20 00:00:00,8.13,,,,False,,,,,,,,,,
975,朗科科技,sz.300042,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,11.69,2022-07-12 00:00:00,11.86,2022-06-21 00:00:00,12.82,,,,False,,,,,,,,,,
976,宏辉果蔬,sh.603336,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,6.1,2022-07-15 00:00:00,6.09,2022-06-01 00:00:00,6.65,,,,False,,,,,,,,,,
977,朗姿股份,sz.002612,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,25.15,2022-06-13 00:00:00,25.17,2022-06-07 00:00:00,27.76,28.69,27.76,True,True,10.0077,True,34186901,14515687.692307692,,,,,,
978,盟升电子,sh.688311,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-27 00:00:00,56.0,2022-07-06 00:00:00,57.0,2022-06-06 00:00:00,64.43,,,,False,,,,,,,,,,
979,游族网络,sz.002174,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,8.84,2022-07-15 00:00:00,8.86,2022-06-21 00:00:00,10.1,,,,False,,,,,,,,,,
980,闽东电力,sz.000993,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,13.14,2022-06-29 00:00:00,13.3,2022-06-27 00:00:00,14.16,,,,False,,,,,,,,,,
981,华伍股份,sz.300095,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,10.95,2022-06-15 00:00:00,11.04,2022-06-06 00:00:00,12.29,14.47,12.29,,True,,,,,,,,,,
982,亿华通-U,sh.688339,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,89.33,2022-07-12 00:00:00,90.15,2022-06-28 00:00:00,104.18,,,,False,,,,,,,,,,
983,中集集团,sz.000039,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,13.02,2022-07-15 00:00:00,13.03,2022-06-28 00:00:00,14.07,,,,False,,,,,,,,,,
984,国新能源,sh.600617,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-20 00:00:00,4.62,2022-07-15 00:00:00,4.59,2022-06-10 00:00:00,5.35,,,,False,,,,,,,,,,
985,佳沃食品,sz.300268,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-02 00:00:00,27.56,2022-06-29 00:00:00,27.87,2022-06-09 00:00:00,32.0,,,,False,,,,,,,,,,
986,飞力达,sz.300240,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-15 00:00:00,7.98,2022-07-12 00:00:00,7.86,2022-06-28 00:00:00,8.66,,,,False,,,,,,,,,,
987,白云电器,sh.603861,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,7.47,2022-06-15 00:00:00,7.54,2022-06-02 00:00:00,8.32,,,,False,,,,,,,,,,
988,嘉欣丝绸,sz.002404,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-06-09 00:00:00,5.36,2022-06-13 00:00:00,5.43,2022-06-13 00:00:00,5.43,5.72,5.43,,True,,,,,,,,,,
989,三元股份,sh.600429,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-27 00:00:00,4.77,2022-07-15 00:00:00,4.69,2022-06-30 00:00:00,5.24,,,,False,,,,,,,,,,
990,楚天龙,sz.003040,2022-07-18 00:00:00,2022-07-15 00:00:00,True,2022-05-24 00:00:00,18.8,2022-07-11 00:00:00,19.1,2022-06-24 00:00:00,21.49,,,,False,,,,,,,,,,
